year,year_range,name,county_subdivision,county,state,gini,moe,source
2014,2010–2014,"Cumberland town, Cumberland County, Maine",15430,005,23,0.4752,0.0515,ACS 5-year 2014 (B19083)
2014,2010–2014,"Naples town, Cumberland County, Maine",48085,005,23,0.3396,0.0378,ACS 5-year 2014 (B19083)
2014,2010–2014,"Casco town, Cumberland County, Maine",11125,005,23,0.4018,0.0607,ACS 5-year 2014 (B19083)
2014,2010–2014,"Bridgton town, Cumberland County, Maine",07170,005,23,0.4265,0.0387,ACS 5-year 2014 (B19083)
2014,2010–2014,"South Portland city, Cumberland County, Maine",71990,005,23,0.4373,0.0287,ACS 5-year 2014 (B19083)
2014,2010–2014,"Frye Island town, Cumberland County, Maine",27025,005,23,0.4718,0.1777,ACS 5-year 2014 (B19083)
2014,2010–2014,"Appleton town, Knox County, Maine",01465,013,23,0.3688,0.0412,ACS 5-year 2014 (B19083)
2014,2010–2014,"Criehaven UT, Knox County, Maine",15125,013,23,-666666666.0000,-222222222.0000,ACS 5-year 2014 (B19083)
2014,2010–2014,"Union town, Knox County, Maine",78115,013,23,0.3989,0.0518,ACS 5-year 2014 (B19083)
2014,2010–2014,"Cushing town, Knox County, Maine",15780,013,23,0.4073,0.0429,ACS 5-year 2014 (B19083)
2014,2010–2014,"St. George town, Knox County, Maine",65130,013,23,0.4381,0.0448,ACS 5-year 2014 (B19083)
2014,2010–2014,"Warren town, Knox County, Maine",80215,013,23,0.3572,0.0549,ACS 5-year 2014 (B19083)
2014,2010–2014,"Matinicus Isle plantation, Knox County, Maine",44165,013,23,0.3724,0.1482,ACS 5-year 2014 (B19083)
2014,2010–2014,"Camden town, Knox County, Maine",09725,013,23,0.4936,0.0730,ACS 5-year 2014 (B19083)
2014,2010–2014,"Rockport town, Knox County, Maine",63660,013,23,0.3906,0.0381,ACS 5-year 2014 (B19083)
2014,2010–2014,"South Thomaston town, Knox County, Maine",72585,013,23,0.3798,0.0328,ACS 5-year 2014 (B19083)
2014,2010–2014,"Washington town, Knox County, Maine",80425,013,23,0.3956,0.0294,ACS 5-year 2014 (B19083)
2014,2010–2014,"Rockland city, Knox County, Maine",63590,013,23,0.4075,0.0310,ACS 5-year 2014 (B19083)
2014,2010–2014,"Owls Head town, Knox County, Maine",56135,013,23,0.4139,0.0295,ACS 5-year 2014 (B19083)
2014,2010–2014,"Thomaston town, Knox County, Maine",76365,013,23,0.3569,0.0494,ACS 5-year 2014 (B19083)
2014,2010–2014,"Arrowsic town, Sagadahoc County, Maine",01570,023,23,0.3677,0.0538,ACS 5-year 2014 (B19083)
2014,2010–2014,"Bowdoinham town, Sagadahoc County, Maine",06365,023,23,0.4216,0.0464,ACS 5-year 2014 (B19083)
2014,2010–2014,"Dedham town, Hancock County, Maine",16935,009,23,0.5205,0.1243,ACS 5-year 2014 (B19083)
2014,2010–2014,"Great Pond town, Hancock County, Maine",28975,009,23,0.4567,0.2177,ACS 5-year 2014 (B19083)
2014,2010–2014,"Mount Desert town, Hancock County, Maine",47630,009,23,0.4411,0.0679,ACS 5-year 2014 (B19083)
2014,2010–2014,"Eastbrook town, Hancock County, Maine",19770,009,23,0.3005,0.0671,ACS 5-year 2014 (B19083)
2014,2010–2014,"Penobscot town, Hancock County, Maine",57920,009,23,0.4528,0.0376,ACS 5-year 2014 (B19083)
2014,2010–2014,"Frenchboro town, Hancock County, Maine",26595,009,23,0.3111,0.2298,ACS 5-year 2014 (B19083)
2014,2010–2014,"Bucksport town, Hancock County, Maine",08815,009,23,0.5458,0.0923,ACS 5-year 2014 (B19083)
2014,2010–2014,"Cranberry Isles town, Hancock County, Maine",14905,009,23,0.3358,0.1045,ACS 5-year 2014 (B19083)
2014,2010–2014,"Central Hancock UT, Hancock County, Maine",11800,009,23,0.3169,0.0875,ACS 5-year 2014 (B19083)
2014,2010–2014,"Winter Harbor town, Hancock County, Maine",86655,009,23,0.4204,0.0748,ACS 5-year 2014 (B19083)
2014,2010–2014,"Waltham town, Hancock County, Maine",80040,009,23,0.3698,0.0456,ACS 5-year 2014 (B19083)
2014,2010–2014,"Southwest Harbor town, Hancock County, Maine",72865,009,23,0.5034,0.0716,ACS 5-year 2014 (B19083)
2014,2010–2014,"Louds Island UT, Lincoln County, Maine",41280,015,23,-666666666.0000,-222222222.0000,ACS 5-year 2014 (B19083)
2014,2010–2014,"Boothbay Harbor town, Lincoln County, Maine",06120,015,23,0.4839,0.0477,ACS 5-year 2014 (B19083)
2014,2010–2014,"Monhegan plantation, Lincoln County, Maine",46335,015,23,0.6189,0.2767,ACS 5-year 2014 (B19083)
2014,2010–2014,"Alna town, Lincoln County, Maine",01010,015,23,0.3564,0.0424,ACS 5-year 2014 (B19083)
2014,2010–2014,"Hibberts gore, Lincoln County, Maine",32715,015,23,-666666666.0000,-222222222.0000,ACS 5-year 2014 (B19083)
2014,2010–2014,"Jefferson town, Lincoln County, Maine",35695,015,23,0.4395,0.1288,ACS 5-year 2014 (B19083)
2014,2010–2014,"Edgecomb town, Lincoln County, Maine",22675,015,23,0.3661,0.0376,ACS 5-year 2014 (B19083)
2014,2010–2014,"Harrington town, Washington County, Maine",31530,029,23,0.3839,0.0541,ACS 5-year 2014 (B19083)
2014,2010–2014,"Machias town, Washington County, Maine",41960,029,23,0.3942,0.0349,ACS 5-year 2014 (B19083)
2014,2010–2014,"Marshfield town, Washington County, Maine",43640,029,23,0.3428,0.0536,ACS 5-year 2014 (B19083)
2014,2010–2014,"Perry town, Washington County, Maine",58165,029,23,0.3908,0.0348,ACS 5-year 2014 (B19083)
2014,2010–2014,"Lubec town, Washington County, Maine",41610,029,23,0.4388,0.0277,ACS 5-year 2014 (B19083)
2014,2010–2014,"North Washington UT, Washington County, Maine",53500,029,23,0.4534,0.0802,ACS 5-year 2014 (B19083)
2014,2010–2014,"Passamaquoddy Pleasant Point Reservation, Washington County, Maine",57090,029,23,0.4981,0.0726,ACS 5-year 2014 (B19083)
2014,2010–2014,"Whitneyville town, Washington County, Maine",85290,029,23,0.3247,0.0640,ACS 5-year 2014 (B19083)
2014,2010–2014,"Topsfield town, Washington County, Maine",76895,029,23,0.3143,0.0761,ACS 5-year 2014 (B19083)
2014,2010–2014,"Charlotte town, Washington County, Maine",12175,029,23,0.4583,0.1404,ACS 5-year 2014 (B19083)
2014,2010–2014,"Danforth town, Washington County, Maine",16410,029,23,0.3529,0.0455,ACS 5-year 2014 (B19083)
2014,2010–2014,"Boothbay town, Lincoln County, Maine",06050,015,23,0.4587,0.0541,ACS 5-year 2014 (B19083)
2014,2010–2014,"Bristol town, Lincoln County, Maine",07485,015,23,0.3857,0.0379,ACS 5-year 2014 (B19083)
2014,2010–2014,"Somerville town, Lincoln County, Maine",69645,015,23,0.4088,0.0628,ACS 5-year 2014 (B19083)
2014,2010–2014,"Dresden town, Lincoln County, Maine",18475,015,23,0.4423,0.0479,ACS 5-year 2014 (B19083)
2014,2010–2014,"Nobleboro town, Lincoln County, Maine",49660,015,23,0.4049,0.0356,ACS 5-year 2014 (B19083)
2014,2010–2014,"Waldoboro town, Lincoln County, Maine",79550,015,23,0.3626,0.0457,ACS 5-year 2014 (B19083)
2014,2010–2014,"Whitefield town, Lincoln County, Maine",85010,015,23,0.3695,0.0608,ACS 5-year 2014 (B19083)
2014,2010–2014,"Wiscasset town, Lincoln County, Maine",87075,015,23,0.4519,0.0595,ACS 5-year 2014 (B19083)
2014,2010–2014,"South Bristol town, Lincoln County, Maine",70240,015,23,0.4773,0.0435,ACS 5-year 2014 (B19083)
2014,2010–2014,"Augusta city, Kennebec County, Maine",02100,011,23,0.4196,0.0204,ACS 5-year 2014 (B19083)
2014,2010–2014,"Clinton town, Kennebec County, Maine",13470,011,23,0.3753,0.0353,ACS 5-year 2014 (B19083)
2014,2010–2014,"Litchfield town, Kennebec County, Maine",40175,011,23,0.3857,0.0476,ACS 5-year 2014 (B19083)
2014,2010–2014,"Pittston town, Kennebec County, Maine",59110,011,23,0.3451,0.0282,ACS 5-year 2014 (B19083)
2014,2010–2014,"Gardiner city, Kennebec County, Maine",27085,011,23,0.4449,0.0321,ACS 5-year 2014 (B19083)
2014,2010–2014,"Chelsea town, Kennebec County, Maine",12350,011,23,0.3771,0.0636,ACS 5-year 2014 (B19083)
2014,2010–2014,"Wayne town, Kennebec County, Maine",80880,011,23,0.3673,0.0413,ACS 5-year 2014 (B19083)
2014,2010–2014,"Winslow town, Kennebec County, Maine",86515,011,23,0.4128,0.0311,ACS 5-year 2014 (B19083)
2014,2010–2014,"Randolph town, Kennebec County, Maine",61700,011,23,0.3919,0.0520,ACS 5-year 2014 (B19083)
2014,2010–2014,"Belfast city, Waldo County, Maine",03950,027,23,0.4691,0.0626,ACS 5-year 2014 (B19083)
2014,2010–2014,"Knox town, Waldo County, Maine",37585,027,23,0.3898,0.0559,ACS 5-year 2014 (B19083)
2014,2010–2014,"Belmont town, Waldo County, Maine",04125,027,23,0.3864,0.0299,ACS 5-year 2014 (B19083)
2014,2010–2014,"Brooks town, Waldo County, Maine",07870,027,23,0.4504,0.0485,ACS 5-year 2014 (B19083)
2014,2010–2014,"Frankfort town, Waldo County, Maine",26280,027,23,0.3758,0.0465,ACS 5-year 2014 (B19083)
2014,2010–2014,"Monroe town, Waldo County, Maine",46475,027,23,0.4365,0.0312,ACS 5-year 2014 (B19083)
2014,2010–2014,"Waldo town, Waldo County, Maine",79480,027,23,0.3736,0.0434,ACS 5-year 2014 (B19083)
2014,2010–2014,"Montville town, Waldo County, Maine",46790,027,23,0.3790,0.0335,ACS 5-year 2014 (B19083)
2014,2010–2014,"Palermo town, Waldo County, Maine",56450,027,23,0.4302,0.0877,ACS 5-year 2014 (B19083)
2014,2010–2014,"Prospect town, Waldo County, Maine",61210,027,23,0.3553,0.0420,ACS 5-year 2014 (B19083)
2014,2010–2014,"Searsmont town, Waldo County, Maine",66565,027,23,0.3976,0.0412,ACS 5-year 2014 (B19083)
2014,2010–2014,"Stockton Springs town, Waldo County, Maine",74475,027,23,0.4208,0.0497,ACS 5-year 2014 (B19083)
2014,2010–2014,"Troy town, Waldo County, Maine",77625,027,23,0.4047,0.0377,ACS 5-year 2014 (B19083)
2014,2010–2014,"Northport town, Waldo County, Maine",52845,027,23,0.4581,0.0465,ACS 5-year 2014 (B19083)
2014,2010–2014,"Unity town, Waldo County, Maine",78255,027,23,0.4400,0.0466,ACS 5-year 2014 (B19083)
2014,2010–2014,"Freedom town, Waldo County, Maine",26420,027,23,0.3833,0.0425,ACS 5-year 2014 (B19083)
2014,2010–2014,"Islesboro town, Waldo County, Maine",35240,027,23,0.5697,0.0665,ACS 5-year 2014 (B19083)
2014,2010–2014,"Liberty town, Waldo County, Maine",39055,027,23,0.4083,0.0399,ACS 5-year 2014 (B19083)
2014,2010–2014,"Lincolnville town, Waldo County, Maine",39755,027,23,0.4023,0.0547,ACS 5-year 2014 (B19083)
2014,2010–2014,"Jackson town, Waldo County, Maine",35450,027,23,0.3510,0.0424,ACS 5-year 2014 (B19083)
2014,2010–2014,"Swanville town, Waldo County, Maine",75525,027,23,0.4114,0.0348,ACS 5-year 2014 (B19083)
2014,2010–2014,"Winterport town, Waldo County, Maine",86760,027,23,0.3374,0.0362,ACS 5-year 2014 (B19083)
2014,2010–2014,"Roque Bluffs town, Washington County, Maine",63940,029,23,0.4367,0.0824,ACS 5-year 2014 (B19083)
2014,2010–2014,"Milbridge town, Washington County, Maine",45600,029,23,0.4313,0.0364,ACS 5-year 2014 (B19083)
2014,2010–2014,"Robbinston town, Washington County, Maine",63275,029,23,0.3772,0.0681,ACS 5-year 2014 (B19083)
2014,2010–2014,"Meddybemps town, Washington County, Maine",44760,029,23,0.3480,0.0667,ACS 5-year 2014 (B19083)
2014,2010–2014,"Passamaquoddy Indian Township Reservation, Washington County, Maine",57082,029,23,0.4749,0.0491,ACS 5-year 2014 (B19083)
2014,2010–2014,"Standish town, Cumberland County, Maine",73670,005,23,0.3701,0.0238,ACS 5-year 2014 (B19083)
2014,2010–2014,"Windham town, Cumberland County, Maine",86025,005,23,0.4133,0.0450,ACS 5-year 2014 (B19083)
2014,2010–2014,"North Yarmouth town, Cumberland County, Maine",53860,005,23,0.3924,0.0389,ACS 5-year 2014 (B19083)
2014,2010–2014,"Scarborough town, Cumberland County, Maine",66145,005,23,0.4489,0.0310,ACS 5-year 2014 (B19083)
2014,2010–2014,"Harrison town, Cumberland County, Maine",31600,005,23,0.3981,0.0445,ACS 5-year 2014 (B19083)
2014,2010–2014,"Long Island town, Cumberland County, Maine",41067,005,23,0.4460,0.1005,ACS 5-year 2014 (B19083)
2014,2010–2014,"Westbrook city, Cumberland County, Maine",82105,005,23,0.4528,0.0473,ACS 5-year 2014 (B19083)
2014,2010–2014,"Gray town, Cumberland County, Maine",28870,005,23,0.4305,0.0478,ACS 5-year 2014 (B19083)
2014,2010–2014,"Portland city, Cumberland County, Maine",60545,005,23,0.4819,0.0119,ACS 5-year 2014 (B19083)
2014,2010–2014,"Verona Island town, Hancock County, Maine",78925,009,23,0.3778,0.0547,ACS 5-year 2014 (B19083)
2014,2010–2014,"Westport Island town, Lincoln County, Maine",84140,015,23,0.3993,0.0365,ACS 5-year 2014 (B19083)
2014,2010–2014,"Woolwich town, Sagadahoc County, Maine",87460,023,23,0.3218,0.0348,ACS 5-year 2014 (B19083)
2014,2010–2014,"Bowdoin town, Sagadahoc County, Maine",06260,023,23,0.3670,0.0454,ACS 5-year 2014 (B19083)
2014,2010–2014,"Limerick town, York County, Maine",39195,031,23,0.3387,0.0271,ACS 5-year 2014 (B19083)
2014,2010–2014,"Newfield town, York County, Maine",48750,031,23,0.3802,0.0346,ACS 5-year 2014 (B19083)
2014,2010–2014,"York town, York County, Maine",87985,031,23,0.4697,0.0345,ACS 5-year 2014 (B19083)
2014,2010–2014,"Lyman town, York County, Maine",41750,031,23,0.3538,0.0642,ACS 5-year 2014 (B19083)
2014,2010–2014,"Acton town, York County, Maine",00275,031,23,0.3821,0.0613,ACS 5-year 2014 (B19083)
2014,2010–2014,"Dayton town, York County, Maine",16725,031,23,0.3642,0.0402,ACS 5-year 2014 (B19083)
2014,2010–2014,"Limington town, York County, Maine",39405,031,23,0.3646,0.0402,ACS 5-year 2014 (B19083)
2014,2010–2014,"Ogunquit town, York County, Maine",54980,031,23,0.4711,0.0977,ACS 5-year 2014 (B19083)
2014,2010–2014,"Saco city, York County, Maine",64675,031,23,0.4145,0.0224,ACS 5-year 2014 (B19083)
2014,2010–2014,"Alfred town, York County, Maine",00730,031,23,0.3867,0.0341,ACS 5-year 2014 (B19083)
2014,2010–2014,"Biddeford city, York County, Maine",04860,031,23,0.4262,0.0173,ACS 5-year 2014 (B19083)
2014,2010–2014,"Eliot town, York County, Maine",22955,031,23,0.3743,0.0390,ACS 5-year 2014 (B19083)
2014,2010–2014,"Kennebunk town, York County, Maine",36535,031,23,0.4446,0.0417,ACS 5-year 2014 (B19083)
2014,2010–2014,"North Berwick town, York County, Maine",50325,031,23,0.3236,0.0364,ACS 5-year 2014 (B19083)
2014,2010–2014,"Shapleigh town, York County, Maine",67475,031,23,0.3394,0.0331,ACS 5-year 2014 (B19083)
2014,2010–2014,"Waterboro town, York County, Maine",80530,031,23,0.3431,0.0346,ACS 5-year 2014 (B19083)
2014,2010–2014,"Kennebunkport town, York County, Maine",36745,031,23,0.4834,0.0465,ACS 5-year 2014 (B19083)
2014,2010–2014,"Peru town, Oxford County, Maine",58270,017,23,0.3727,0.0252,ACS 5-year 2014 (B19083)
2014,2010–2014,"Sweden town, Oxford County, Maine",75595,017,23,0.3999,0.0442,ACS 5-year 2014 (B19083)
2014,2010–2014,"Milton UT, Oxford County, Maine",46105,017,23,0.3508,0.0839,ACS 5-year 2014 (B19083)
2014,2010–2014,"Norway town, Oxford County, Maine",54000,017,23,0.4187,0.0399,ACS 5-year 2014 (B19083)
2014,2010–2014,"Buckfield town, Oxford County, Maine",08710,017,23,0.3873,0.0433,ACS 5-year 2014 (B19083)
2014,2010–2014,"Byron town, Oxford County, Maine",09550,017,23,0.4214,0.1449,ACS 5-year 2014 (B19083)
2014,2010–2014,"Paris town, Oxford County, Maine",56625,017,23,0.4606,0.0447,ACS 5-year 2014 (B19083)
2014,2010–2014,"Vienna town, Kennebec County, Maine",79025,011,23,0.5016,0.1027,ACS 5-year 2014 (B19083)
2014,2010–2014,"Sidney town, Kennebec County, Maine",68385,011,23,0.3385,0.0345,ACS 5-year 2014 (B19083)
2014,2010–2014,"Albion town, Kennebec County, Maine",00590,011,23,0.4001,0.0233,ACS 5-year 2014 (B19083)
2014,2010–2014,"Hallowell city, Kennebec County, Maine",30550,011,23,0.4108,0.0420,ACS 5-year 2014 (B19083)
2014,2010–2014,"Belgrade town, Kennebec County, Maine",04020,011,23,0.3961,0.0458,ACS 5-year 2014 (B19083)
2014,2010–2014,"Benton town, Kennebec County, Maine",04475,011,23,0.4194,0.0386,ACS 5-year 2014 (B19083)
2014,2010–2014,"Manchester town, Kennebec County, Maine",43080,011,23,0.4558,0.0456,ACS 5-year 2014 (B19083)
2014,2010–2014,"Monmouth town, Kennebec County, Maine",46405,011,23,0.4033,0.0409,ACS 5-year 2014 (B19083)
2014,2010–2014,"Windsor town, Kennebec County, Maine",86165,011,23,0.3862,0.0361,ACS 5-year 2014 (B19083)
2014,2010–2014,"Oakland town, Kennebec County, Maine",54560,011,23,0.4744,0.0559,ACS 5-year 2014 (B19083)
2014,2010–2014,"Unity UT, Kennebec County, Maine",78190,011,23,0.3637,0.1367,ACS 5-year 2014 (B19083)
2014,2010–2014,"Winthrop town, Kennebec County, Maine",86970,011,23,0.3942,0.0321,ACS 5-year 2014 (B19083)
2014,2010–2014,"China town, Kennebec County, Maine",12735,011,23,0.3990,0.0404,ACS 5-year 2014 (B19083)
2014,2010–2014,"Readfield town, Kennebec County, Maine",62190,011,23,0.3500,0.0481,ACS 5-year 2014 (B19083)
2014,2010–2014,"Vassalboro town, Kennebec County, Maine",78745,011,23,0.3805,0.0323,ACS 5-year 2014 (B19083)
2014,2010–2014,"Mount Vernon town, Kennebec County, Maine",47770,011,23,0.3951,0.0374,ACS 5-year 2014 (B19083)
2014,2010–2014,"Weld town, Franklin County, Maine",81300,007,23,0.3269,0.0465,ACS 5-year 2014 (B19083)
2014,2010–2014,"Phillips town, Franklin County, Maine",58445,007,23,0.3555,0.0472,ACS 5-year 2014 (B19083)
2014,2010–2014,"Temple town, Franklin County, Maine",75980,007,23,0.3505,0.0419,ACS 5-year 2014 (B19083)
2014,2010–2014,"Chesterville town, Franklin County, Maine",12595,007,23,0.3927,0.0461,ACS 5-year 2014 (B19083)
2014,2010–2014,"Industry town, Franklin County, Maine",34820,007,23,0.4199,0.0463,ACS 5-year 2014 (B19083)
2014,2010–2014,"Jay town, Franklin County, Maine",35625,007,23,0.3718,0.0820,ACS 5-year 2014 (B19083)
2014,2010–2014,"Wyman UT, Franklin County, Maine",87680,007,23,0.0150,0.0070,ACS 5-year 2014 (B19083)
2014,2010–2014,"Sandy River plantation, Franklin County, Maine",65655,007,23,0.3701,0.0937,ACS 5-year 2014 (B19083)
2014,2010–2014,"Strong town, Franklin County, Maine",74825,007,23,0.3741,0.0353,ACS 5-year 2014 (B19083)
2014,2010–2014,"Avon town, Franklin County, Maine",02235,007,23,0.4367,0.0627,ACS 5-year 2014 (B19083)
2014,2010–2014,"Carrabassett Valley town, Franklin County, Maine",10740,007,23,0.4092,0.0539,ACS 5-year 2014 (B19083)
2014,2010–2014,"West Central Franklin UT, Franklin County, Maine",82235,007,23,-666666666.0000,-222222222.0000,ACS 5-year 2014 (B19083)
2014,2010–2014,"Dallas plantation, Franklin County, Maine",16165,007,23,0.3654,0.0723,ACS 5-year 2014 (B19083)
2014,2010–2014,"Kingfield town, Franklin County, Maine",37025,007,23,0.3689,0.0387,ACS 5-year 2014 (B19083)
2014,2010–2014,"Carthage town, Franklin County, Maine",10915,007,23,0.4060,0.0394,ACS 5-year 2014 (B19083)
2014,2010–2014,"East Central Franklin UT, Franklin County, Maine",19865,007,23,0.4680,0.0921,ACS 5-year 2014 (B19083)
2014,2010–2014,"South Franklin UT, Franklin County, Maine",70760,007,23,0.3471,0.0871,ACS 5-year 2014 (B19083)
2014,2010–2014,"Eustis town, Franklin County, Maine",24005,007,23,0.3782,0.0628,ACS 5-year 2014 (B19083)
2014,2010–2014,"New Vineyard town, Franklin County, Maine",49520,007,23,0.4610,0.0459,ACS 5-year 2014 (B19083)
2014,2010–2014,"Burlington town, Penobscot County, Maine",09200,019,23,0.3797,0.0720,ACS 5-year 2014 (B19083)
2014,2010–2014,"Morrill town, Waldo County, Maine",47245,027,23,0.3831,0.0542,ACS 5-year 2014 (B19083)
2014,2010–2014,"Burnham town, Waldo County, Maine",09270,027,23,0.4209,0.0314,ACS 5-year 2014 (B19083)
2014,2010–2014,"Thorndike town, Waldo County, Maine",76610,027,23,0.4243,0.0467,ACS 5-year 2014 (B19083)
2014,2010–2014,"Corinna town, Penobscot County, Maine",14310,019,23,0.4428,0.0400,ACS 5-year 2014 (B19083)
2014,2010–2014,"Dexter town, Penobscot County, Maine",17530,019,23,0.4297,0.0449,ACS 5-year 2014 (B19083)
2014,2010–2014,"Hammond town, Aroostook County, Maine",30725,003,23,0.3263,0.0731,ACS 5-year 2014 (B19083)
2014,2010–2014,"New Limerick town, Aroostook County, Maine",48960,003,23,0.3901,0.0419,ACS 5-year 2014 (B19083)
2014,2010–2014,"Smyrna town, Aroostook County, Maine",69260,003,23,0.3260,0.0592,ACS 5-year 2014 (B19083)
